_id,title,description,category,audience,department,section,priority,isPinned,expiryDate,createdAt,updatedAt,__v
69e2fde48a75c10c62fe8178,CSE 327 Assignment White Box Testing Techniques,Assignment on Statement Coverage Branch Coverage and Path Coverage with examples due May 22 2026 via LMS. Draw control flow graphs and calculate coverage metrics.,academic,students,CSE,31A,high,FALSE,2026-05-23T00:00:00.000Z,2026-05-13T00:00:00.000Z,2026-05-13T00:00:00.000Z,0
69e2fde48a75c10c62fe8179,Research Methodology Workshop for Faculty and Graduate Students,Research Cell conducts 2-day workshop on Research Methodology on May 24-25 2026 from 10 AM to 4 PM. Topics: literature review data analysis and academic writing. Registration required by May 20.,event,faculty,,,medium,FALSE,2026-05-26T00:00:00.000Z,2026-05-10T00:00:00.000Z,2026-05-10T00:00:00.000Z,0
69e2fde48a75c10c62fe8180,Course Add-Drop Period Extended Spring 2026,Add-drop period for Spring 2026 extended until February 20 2026. Changes via student portal. No add-drop permitted after this date without special approval from Academic Council.,academic,students,,,high,FALSE,2026-02-21T00:00:00.000Z,2026-02-10T00:00:00.000Z,2026-02-10T00:00:00.000Z,0
69e2fde48a75c10c62fe8181,Payment Receipt Verification Required,All students must verify payment receipts against online accounts by May 30 2026. Discrepancies must be reported to accounts department immediately. Clearance holds placed on unverified accounts.,general,students,,,medium,FALSE,2026-05-31T00:00:00.000Z,2026-05-20T00:00:00.000Z,2026-05-20T00:00:00.000Z,0
69e2fde48a75c10c62fe8182,Student Grievance Redressal Cell Active,Confidential Grievance Redressal Cell available for students to report academic or administrative issues. Contact: grievances@portcity.edu.bd or walk-in Tuesday and Thursday 2-4 PM at Proctors Office.,general,students,,,low,FALSE,2026-12-31T00:00:00.000Z,2026-05-01T00:00:00.000Z,2026-05-01T00:00:00.000Z,0
69e2fde48a75c10c62fe8183,5th Convocation Date Announcement,The 5th Convocation of Port City International University scheduled for September 25 2026. Eligible graduates will receive email notification with registration details. Rehearsal on September 24.,event,all,,,high,TRUE,2026-09-26T00:00:00.000Z,2026-06-01T00:00:00.000Z,2026-06-01T00:00:00.000Z,0
69e2fde48a75c10c62fe8184,EEE 3210 VLSI Design Practical Lab Test,Practical lab test for VLSI Design scheduled May 29 2026 during regular lab hours. Bring lab notebooks and completed circuit designs. Viva voce component included.,exam,students,EEE,,high,FALSE,2026-05-30T00:00:00.000Z,2026-05-19T00:00:00.000Z,2026-05-19T00:00:00.000Z,0
69e2fde48a75c10c62fe8185,Freelancing and Outsourcing Career Seminar,Career Development Center presents seminar on Freelancing and Outsourcing for students on May 30 2026 at 3 PM. Learn to earn while studying. Successful freelancers share experiences.,event,students,,,medium,FALSE,2026-05-31T00:00:00.000Z,2026-05-20T00:00:00.000Z,2026-05-20T00:00:00.000Z,0
69e2fde48a75c10c62fe8186,Cyber Security Awareness Month May 2026 Activities,May is Cyber Security Awareness Month at PCIU. Quizzes poster competitions and expert workshops planned throughout the month. Grand prize for Cyber Security Champion. Check IT department notice board for schedule.,event,all,,,medium,FALSE,2026-05-31T00:00:00.000Z,2026-05-01T00:00:00.000Z,2026-05-01T00:00:00.000Z,0
69e2fde48a75c10c62fe8187,BFT Annual Fashion Show Auditions,Auditions for BFT Annual Fashion Show 2026 on May 26 2026 at BFT Design Studio from 2 PM. Open to all BFT students. Bring portfolio and one finished garment.,event,students,BFT,,medium,FALSE,2026-05-27T00:00:00.000Z,2026-05-16T00:00:00.000Z,2026-05-16T00:00:00.000Z,0
69e2fde48a75c10c62fe8188,Student Feedback on Cafeteria Services Requested,Students requested to provide feedback on cafeteria services through online survey form available on university portal. Survey closes May 28. Your input helps improve food quality and service.,general,students,,,low,FALSE,2026-05-29T00:00:00.000Z,2026-05-18T00:00:00.000Z,2026-05-18T00:00:00.000Z,0
69e2fde48a75c10c62fe8189,International Conference on Computing and Informatics 2026 Call for Papers,PCIU hosts ICCI 2026 from December 10-12 2026. Call for papers now open. Submission deadline July 30 2026. Accepted papers published in Scopus-indexed proceedings. Visit conference website for topics.,event,faculty,,,high,TRUE,2026-07-31T00:00:00.000Z,2026-05-01T00:00:00.000Z,2026-05-01T00:00:00.000Z,0
69e2fde48a75c10c62fe8190,CSE Lab Access During Eid-ul-Adha Holidays,CSE labs accessible for project and thesis students during Eid-ul-Adha holidays (June 25-July 5) from 9 AM to 5 PM. Valid ID and written supervisor approval required for access.,general,students,CSE,,medium,FALSE,2026-07-06T00:00:00.000Z,2026-06-20T00:00:00.000Z,2026-06-20T00:00:00.000Z,0
69e2fde48a75c10c62fe8191,SE Project Team Formation Deadline,Last date to form groups for Software Engineering project is May 15 2026. Group leader must submit member list with names and IDs to course teacher by email. No changes after deadline.,academic,students,CSE,31A,urgent,TRUE,2026-05-16T00:00:00.000Z,2026-05-08T00:00:00.000Z,2026-05-08T00:00:00.000Z,0
69e2fde48a75c10c62fe8192,ENF E-Waste Collection Drive June 2026,ENF department organizes e-waste collection drive from June 1-5 2026. Drop old electronics phones chargers cables at designated bins near main gate. Certified e-waste recycling ensured.,event,all,ENF,,low,FALSE,2026-06-06T00:00:00.000Z,2026-05-25T00:00:00.000Z,2026-05-25T00:00:00.000Z,0
69e2fde48a75c10c62fe8193,CSE 327 Group Study Session STLC and V-Model,Peer-led group study session on Software Testing Life Cycle and V-Model on May 17 2026 from 4-6 PM at Library Study Room 3. Peer tutors available. Bring textbook and notes.,academic,students,CSE,31A,low,FALSE,2026-05-18T00:00:00.000Z,2026-05-13T00:00:00.000Z,2026-05-13T00:00:00.000Z,0
69e2fde48a75c10c62fe8194,National Mourning Day Special Assembly August 15,Special prayer and discussion meeting on August 15 2026 at 10 AM in University Auditorium to observe National Mourning Day. Attendance mandatory for all students and staff.,event,all,,,high,TRUE,2026-08-16T00:00:00.000Z,2026-08-10T00:00:00.000Z,2026-08-10T00:00:00.000Z,0
69e2fde48a75c10c62fe8195,CEN 4100 Structural Analysis Viva Voce Schedule,Viva voce examination for Structural Analysis course commences from May 23 2026. Individual time slots posted on CEN department board. Report 30 minutes before your scheduled time.,exam,students,CEN,,high,FALSE,2026-05-30T00:00:00.000Z,2026-05-14T00:00:00.000Z,2026-05-14T00:00:00.000Z,0
69e2fde48a75c10c62fe8196,Visitor Policy and Campus Security Reminder,Visitors not allowed in classrooms and labs without prior permission from department head. All guests must sign in at security desk and wear visitor badge. Violations subject to disciplinary action.,general,all,,,low,FALSE,2026-12-31T00:00:00.000Z,2026-05-01T00:00:00.000Z,2026-05-01T00:00:00.000Z,0
69e2fde48a75c10c62fe8197,Inter-University English Debate Championship Finals,English Department Debating Club hosts inter-university debate championship finals on May 31 2026 at 10 AM in Auditorium. Come support PCIU team. Admission free.,event,all,ENG,,medium,FALSE,2026-06-01T00:00:00.000Z,2026-05-21T00:00:00.000Z,2026-05-21T00:00:00.000Z,0
69e2fde48a75c10c62fe8198,ENG 101 Permanent Classroom Change to Language Lab,Venue for ENG 101 lectures permanently shifted from Room 201 to Language Lab (Admin Building 2nd Floor) effective May 13 2026. Check updated routine on portal.,general,students,ENG,,medium,FALSE,2026-06-13T00:00:00.000Z,2026-05-12T00:00:00.000Z,2026-05-12T00:00:00.000Z,0
69e2fde48a75c10c62fe8199,Student Startup Idea Pitch Competition 2026,Innovation and Entrepreneurship Club presents Startup Idea Pitch Competition on June 2 2026 at 2 PM. Winner receives seed funding of BDT 50000. Register by May 28 with one-page idea summary.,event,students,,,high,TRUE,2026-05-29T00:00:00.000Z,2026-05-15T00:00:00.000Z,2026-05-15T00:00:00.000Z,0
69e2fde48a75c10c62fe8200,Final Clearance for Graduating Students June Deadline,Graduating students must obtain clearance from Library Accounts and Proctors Office by June 30 2026 to receive provisional certificates. Clearance form available at Registrar Office. No clearance no certificate.,general,students,,,urgent,TRUE,2026-07-01T00:00:00.000Z,2026-06-01T00:00:00.000Z,2026-06-01T00:00:00.000Z,0
69e2fde48a75c10c62fe8101,Mid Term Incomplete/Improvement Registration Spring 2026,"Registration for incomplete/improvement courses for Spring 2026 Mid Term is open from Feb 16-18 2026 (10 AM-4 PM). Register online via www.portcity.edu.bd Academic Menu or Quick Links. Contact program officers for help: CSE/EEE/MCSE/BTE/CEN - Mr. Abdul Khalek (01916974387), BBA/MBA/BFT/LLB/LMF - Mosammat Mahbuba Akter (01983370623), JRN/MJR/ENG/ENF - Mr. Oahidul Hossen (01806247144).",academic,students,,,high,TRUE,2026-02-19T00:00:00.000Z,2026-02-16T00:00:00.000Z,2026-02-16T00:00:00.000Z,0
69e2fde48a75c10c62fe8102,University Closed for 13th National Parliament Election,The university will remain closed from February 11 to 13 2026 due to the upcoming National Parliament Election. All classes and office activities are suspended. Regular operations resume on February 14 2026.,general,all,,,high,TRUE,2026-02-14T00:00:00.000Z,2026-02-02T00:00:00.000Z,2026-02-02T00:00:00.000Z,0
69e2fde48a75c10c62fe8103,BIJU Festival and Pahela Boishakh Holiday Notice,No classes will be held from April 12-14 2026 for BIJU Festival and Bengali New Year. Classes resume April 15 2026 (Wednesday). University closed on April 14 (Pahela Boishakh). Offices remain open on April 12 and 13 2026.,general,all,,,medium,FALSE,2026-04-15T00:00:00.000Z,2026-04-08T00:00:00.000Z,2026-04-08T00:00:00.000Z,0
69e2fde48a75c10c62fe8104,Ramadan Shab-e-Kadar Eid-ul-Fitr and Independence Day Vacation,University will remain closed from March 13-28 2026 for Holy Ramadan Shab-e-Kadar Eid-ul-Fitr and Independence Day. All classes and office activities resume March 29 2026 (Sunday). Security office remains open during vacation.,general,all,,,high,TRUE,2026-03-29T00:00:00.000Z,2026-03-07T00:00:00.000Z,2026-03-07T00:00:00.000Z,0
69e2fde48a75c10c62fe8105,CSE 327 SE Assignment All Types of Software Testing,Software Engineering assignment on All types of testing: unit testing integration testing (Big Bang Top-Down Bottom-Up Sandwich) white box testing black box testing Alpha testing Beta testing with proper diagrams. Due date: May 12 2026. Submit via LMS.,academic,students,CSE,31A,urgent,TRUE,2026-05-13T00:00:00.000Z,2026-04-28T00:00:00.000Z,2026-04-28T00:00:00.000Z,0
69e2fde48a75c10c62fe8106,Spring 2026 Semester Registration Deadline Extended,The registration deadline for Spring 2026 semester has been extended until May 30 2026. Students who have not completed registration must do so immediately to avoid late fees. Visit www.portcity.edu.bd for online registration.,academic,students,,,high,TRUE,2026-05-31T00:00:00.000Z,2026-05-01T00:00:00.000Z,2026-05-01T00:00:00.000Z,0
69e2fde48a75c10c62fe8107,Midterm Examination Schedule Spring 2026,Midterm examinations will be held from June 10-20 2026. Detailed subject-wise schedule and seating arrangement will be published on the notice board and university website by June 1 2026. Students must carry valid ID cards to exams.,exam,students,,,urgent,TRUE,2026-06-25T00:00:00.000Z,2026-05-05T00:00:00.000Z,2026-05-05T00:00:00.000Z,0
69e2fde48a75c10c62fe8108,Mandatory Faculty Meeting May 15 2026,All faculty members must attend the mandatory meeting on May 15 2026 at 3:00 PM in the Conference Room. Agenda: curriculum review upcoming exam preparation and research initiatives. Attendance will be recorded.,general,faculty,,,medium,FALSE,2026-05-16T00:00:00.000Z,2026-05-03T00:00:00.000Z,2026-05-03T00:00:00.000Z,0
69e2fde48a75c10c62fe8109,CSE Department Annual Programming Contest 2026,Annual Programming Contest on May 20 2026 at CSE Lab. Topics: Data Structures Algorithms and Problem Solving. Open to all CSE students. Register by May 18. Prizes for top 3 winners. Contact CSE department for details.,event,students,CSE,,high,TRUE,2026-05-25T00:00:00.000Z,2026-05-02T00:00:00.000Z,2026-05-02T00:00:00.000Z,0
69e2fde48a75c10c62fe8110,Software Engineering Final Project Submission,Final project submission for SE course due May 30 2026. All groups must submit complete documentation source code and presentation slides via LMS. Late submissions will NOT be accepted under any circumstances.,academic,students,CSE,31A,urgent,TRUE,2026-06-05T00:00:00.000Z,2026-05-04T00:00:00.000Z,2026-05-04T00:00:00.000Z,0
69e2fde48a75c10c62fe8111,Eid-ul-Adha University Closure 2026,University will remain closed from June 25 to July 5 2026 for Eid-ul-Adha vacation. All classes and administrative activities resume on July 6 2026. Security staff will remain on duty.,general,all,,,low,FALSE,2026-07-10T00:00:00.000Z,2026-05-01T00:00:00.000Z,2026-05-01T00:00:00.000Z,0
69e2fde48a75c10c62fe8112,Annual Internship Fair 2026 Register Now,Annual Internship Fair on June 5-6 2026 at University Auditorium. Top companies including tech firms banks and multinationals will recruit interns. Bring updated CV and portfolio. Registration deadline June 1 2026.,event,students,,,high,TRUE,2026-06-10T00:00:00.000Z,2026-05-06T00:00:00.000Z,2026-05-06T00:00:00.000Z,0
69e2fde48a75c10c62fe8113,Unit Testing Hands-on Workshop for CSE Students,Hands-on workshop on Unit Testing using JUnit and PyTest on May 18 2026 at Lab 201 from 10 AM to 1 PM. All SE students strongly encouraged to attend. Certificate of participation provided. Registration required by May 16.,event,students,CSE,31A,medium,FALSE,2026-05-19T00:00:00.000Z,2026-05-08T00:00:00.000Z,2026-05-08T00:00:00.000Z,0
69e2fde48a75c10c62fe8114,Special Seminar on Integration Testing Types,Guest lecture on Integration Testing approaches: Big Bang Top-Down Bottom-Up and Sandwich. Speaker: Dr. Rahman from DU. Date: May 22 2026 at 2:30 PM. Venue: Virtual Room 3. Open to all CSE students and faculty.,event,students,CSE,,medium,FALSE,2026-05-23T00:00:00.000Z,2026-05-09T00:00:00.000Z,2026-05-09T00:00:00.000Z,0
69e2fde48a75c10c62fe8115,White Box vs Black Box Testing Distinguished Lecture,Distinguished lecture on White Box and Black Box Testing techniques with real-world industry examples. Date: May 25 2026 at 11:00 AM in Auditorium. Mandatory for CSE 327 students. Open to all interested.,academic,students,CSE,31A,high,FALSE,2026-05-26T00:00:00.000Z,2026-05-10T00:00:00.000Z,2026-05-10T00:00:00.000Z,0
69e2fde48a75c10c62fe8116,Alpha Testing Phase Guidelines for SE Projects,Internal Alpha Testing for SE projects begins May 15 2026. Teams must prepare comprehensive test cases and bug report templates. Testing conducted in Lab 204 under faculty supervision. Schedule: daily 10 AM to 3 PM.,academic,students,CSE,31A,urgent,TRUE,2026-05-20T00:00:00.000Z,2026-05-11T00:00:00.000Z,2026-05-11T00:00:00.000Z,0
69e2fde48a75c10c62fe8117,Beta Testing with End Users Scheduled,Beta testing phase for selected projects starts June 1 2026 with external end users participating. Project teams must deploy applications to test server by May 28 2026. Feedback forms available on LMS.,academic,students,CSE,31A,high,FALSE,2026-06-15T00:00:00.000Z,2026-05-12T00:00:00.000Z,2026-05-12T00:00:00.000Z,0
69e2fde48a75c10c62fe8118,Final Exam Routine Spring 2026 Published,Final examination routine for Spring 2026 semester now published. Exams commence from July 15 2026. Check university website or department notice board for your detailed schedule. Any conflicts must be reported by June 25.,exam,students,,,urgent,TRUE,2026-08-01T00:00:00.000Z,2026-06-20T00:00:00.000Z,2026-06-20T00:00:00.000Z,0
69e2fde48a75c10c62fe8119,CSE 327 Software Testing Quiz 1,Quiz 1 on Software Testing fundamentals covering Chapters 1-3: testing principles test case design and unit testing. Date: May 28 2026 during regular class time. Bring your own calculator. No make-up quizzes.,exam,students,CSE,31A,high,FALSE,2026-05-29T00:00:00.000Z,2026-05-13T00:00:00.000Z,2026-05-13T00:00:00.000Z,0
69e2fde48a75c10c62fe8120,EEE Department Lab Equipment Maintenance,EEE laboratories will be closed for equipment maintenance from May 25-27 2026. All lab classes during this period are rescheduled. Contact EEE department office for new schedule.,general,students,EEE,,medium,FALSE,2026-05-28T00:00:00.000Z,2026-05-14T00:00:00.000Z,2026-05-14T00:00:00.000Z,0
69e2fde48a75c10c62fe8121,Library Extended Hours During Midterm Exam Period,University library will remain open from 8:00 AM to 10:00 PM from June 1-20 2026 to support students during midterm examination preparation. Group study rooms available on first-come basis.,general,all,,,medium,FALSE,2026-06-21T00:00:00.000Z,2026-05-20T00:00:00.000Z,2026-05-20T00:00:00.000Z,0
69e2fde48a75c10c62fe8122,BBA Internship Report Submission Deadline,All BBA students completing internships must submit final reports by June 30 2026 to the department office. Reports must follow prescribed format available on LMS. Late submissions will result in grade deduction.,academic,students,BBA,,high,FALSE,2026-07-01T00:00:00.000Z,2026-05-15T00:00:00.000Z,2026-05-15T00:00:00.000Z,0
69e2fde48a75c10c62fe8123,Campus WiFi Maintenance Notice,Campus-wide WiFi network maintenance scheduled on May 16 2026 from 6:00 AM to 8:00 AM. Internet services may be intermittent during this period. Plan your online activities accordingly.,general,all,,,low,FALSE,2026-05-17T00:00:00.000Z,2026-05-14T00:00:00.000Z,2026-05-14T00:00:00.000Z,0
69e2fde48a75c10c62fe8124,MBA Admission Test Spring 2026 Scheduled,MBA admission test for Spring 2026 will be held on May 25 2026 at 10:00 AM in the MBA Building. Admit cards available for download from admission portal from May 20. Report by 9:30 AM with ID.,exam,prospective,,,high,TRUE,2026-05-26T00:00:00.000Z,2026-05-01T00:00:00.000Z,2026-05-01T00:00:00.000Z,0
69e2fde48a75c10c62fe8125,Voluntary Blood Donation Camp May 2026,Voluntary blood donation camp organized at University Health Center on May 20 2026 from 9:00 AM to 4:00 PM. All healthy students faculty and staff are encouraged to participate. Free health checkup for donors.,event,all,,,medium,FALSE,2026-05-21T00:00:00.000Z,2026-05-10T00:00:00.000Z,2026-05-10T00:00:00.000Z,0
69e2fde48a75c10c62fe8126,Spring 2026 Tuition Fee Payment Deadline,Last date for paying Spring 2026 semester tuition fees without late fine is May 31 2026. Payments accepted at accounts office or through online banking. After deadline a late fine of BDT 500 applies.,general,students,,,high,TRUE,2026-06-01T00:00:00.000Z,2026-05-01T00:00:00.000Z,2026-05-01T00:00:00.000Z,0
69e2fde48a75c10c62fe8127,Career Development Workshop for CSE Final Year,Workshop on Resume Writing and Interview Skills for CSE final year students on May 22 2026 at 10 AM. Industry experts from IT companies will conduct mock interviews. Registration required by May 20. Limited seats.,event,students,CSE,,high,FALSE,2026-05-23T00:00:00.000Z,2026-05-12T00:00:00.000Z,2026-05-12T00:00:00.000Z,0
69e2fde48a75c10c62fe8128,University Research Grant Proposals 2026-2027,Faculty members invited to submit research grant proposals for 2026-2027 cycle. Deadline: June 15 2026. Proposal format and guidelines available at Research Cell office. Funding up to BDT 200000 per approved project.,academic,faculty,,,medium,FALSE,2026-06-16T00:00:00.000Z,2026-05-05T00:00:00.000Z,2026-05-05T00:00:00.000Z,0
69e2fde48a75c10c62fe8129,LLB Intra-Department Moot Court Competition,Annual intra-department moot court competition on June 2-3 2026 at Law Moot Court Room. Registration open until May 28. Teams of 3 members. Topic released on May 20. Winners represent PCIU at national competition.,event,students,LLB,,high,TRUE,2026-06-04T00:00:00.000Z,2026-05-18T00:00:00.000Z,2026-05-18T00:00:00.000Z,0
69e2fde48a75c10c62fe8130,Student ID Card Renewal Spring 2026,All continuing students must renew ID cards for Spring 2026 by May 30 2026. Visit IT section with admission receipt and old ID card. Operating hours: Sunday to Thursday 10 AM to 3 PM.,general,students,,,medium,FALSE,2026-05-31T00:00:00.000Z,2026-05-10T00:00:00.000Z,2026-05-10T00:00:00.000Z,0
69e2fde48a75c10c62fe8131,Department of English Poetry Recitation Event,The Department of English organizes a Poetry Recitation event on May 19 2026 at 3:00 PM in ENG Seminar Room to celebrate World Poetry Day. Interested students register by May 17. Certificates for all participants.,event,students,ENG,,low,FALSE,2026-05-20T00:00:00.000Z,2026-05-08T00:00:00.000Z,2026-05-08T00:00:00.000Z,0
69e2fde48a75c10c62fe8132,Mandatory Industrial Site Visit for CEN Students,Mandatory industrial site visit for Civil Engineering students on May 21 2026 to ongoing construction project. Transportation provided. Departure at 7:00 AM from main gate. Safety gear mandatory. Return by 5 PM.,academic,students,CEN,,high,FALSE,2026-05-22T00:00:00.000Z,2026-05-11T00:00:00.000Z,2026-05-11T00:00:00.000Z,0
69e2fde48a75c10c62fe8133,Inter-Department Sports Week 2026 Registration,Inter-department Sports Week from June 8-12 2026. Events: Cricket Football Badminton Table Tennis and Chess. Register your department team by June 1 2026 at Sports Office. Opening ceremony June 8 at 9 AM.,event,all,,,medium,FALSE,2026-06-02T00:00:00.000Z,2026-05-15T00:00:00.000Z,2026-05-15T00:00:00.000Z,0
69e2fde48a75c10c62fe8134,EEE Final Year Capstone Project Showcase,Final year EEE students will showcase capstone projects on May 30 2026 from 10 AM to 4 PM at EEE Building. Industry professionals invited as judges. All students and faculty welcome to attend.,event,all,EEE,,high,TRUE,2026-05-31T00:00:00.000Z,2026-05-20T00:00:00.000Z,2026-05-20T00:00:00.000Z,0
69e2fde48a75c10c62fe8135,Anti-Ragging Awareness Seminar Mandatory for Freshers,Proctors Office organizes Anti-Ragging Awareness Seminar on May 16 2026 at 11 AM in Auditorium. Attendance mandatory for all first-year students of all departments. Zero tolerance policy explained.,general,students,,,urgent,TRUE,2026-05-17T00:00:00.000Z,2026-05-09T00:00:00.000Z,2026-05-09T00:00:00.000Z,0
69e2fde48a75c10c62fe8136,BFT Sustainable Fashion Design Competition,Department of BFT hosts Fabric Design Competition with theme Sustainable Fashion. Submissions accepted until May 29 2026 at BFT department. Winners exhibited at annual fashion show. Open to all BFT students.,event,students,BFT,,medium,FALSE,2026-05-30T00:00:00.000Z,2026-05-14T00:00:00.000Z,2026-05-14T00:00:00.000Z,0
69e2fde48a75c10c62fe8137,MCSE Thesis Defense Schedule Spring 2026,MS in CSE thesis defense for Spring 2026 batch scheduled June 15-17 2026. Candidates must submit final dissertation copies in both soft and hard formats by June 5 2026 to examination controller office.,exam,students,MCSE,,urgent,TRUE,2026-06-18T00:00:00.000Z,2026-05-20T00:00:00.000Z,2026-05-20T00:00:00.000Z,0
69e2fde48a75c10c62fe8138,Academic Calendar Summer 2026 Published,Academic calendar for Summer 2026 semester published. Classes begin August 1 2026. Registration dates course offerings and fee schedule available on university website. Hard copies at registrar office.,academic,all,,,medium,FALSE,2026-08-15T00:00:00.000Z,2026-06-10T00:00:00.000Z,2026-06-10T00:00:00.000Z,0
69e2fde48a75c10c62fe8139,CSE 327 Test Case Design Assignment Due May 25,Assignment on designing test cases using Equivalence Partitioning and Boundary Value Analysis. Due May 25 2026 via LMS. Late submissions penalized at 10 percent per day. Refer to textbook chapters 5-6.,academic,students,CSE,31A,high,FALSE,2026-05-26T00:00:00.000Z,2026-05-12T00:00:00.000Z,2026-05-12T00:00:00.000Z,0
69e2fde48a75c10c62fe8140,Founders Day Celebration June 2026,Port City International University celebrates Founders Day on June 20 2026. Cultural program alumni reunion and special recognition ceremony from 10:00 AM. All students faculty alumni and staff cordially invited.,event,all,,,high,TRUE,2026-06-21T00:00:00.000Z,2026-06-01T00:00:00.000Z,2026-06-01T00:00:00.000Z,0
69e2fde48a75c10c62fe8141,Free Student Counseling Services Available,Student Welfare Office offers free professional counseling services. Students facing academic stress personal issues or mental health concerns can book confidential appointments via email welfare@portcity.edu.bd or walk-in Tuesday Thursday 2-4 PM.,general,students,,,low,FALSE,2026-12-31T00:00:00.000Z,2026-05-01T00:00:00.000Z,2026-05-01T00:00:00.000Z,0
69e2fde48a75c10c62fe8142,BBA Final Year Project Presentation Schedule,BBA final year project presentations from June 5-8 2026. Detailed group-wise schedule posted on BBA department notice board. All group members must be present. Professional attire required. External examiner present.,exam,students,BBA,,urgent,TRUE,2026-06-09T00:00:00.000Z,2026-05-25T00:00:00.000Z,2026-05-25T00:00:00.000Z,0
69e2fde48a75c10c62fe8143,JRN Digital Media and Fact-Checking Workshop,Department of Journalism organizes workshop on Digital Media and Fact-Checking on May 24 2026 at Media Lab. Renowned journalist Mr. Hasan will facilitate. Hands-on training included. Limited to 30 participants.,event,students,JRN,,medium,FALSE,2026-05-25T00:00:00.000Z,2026-05-12T00:00:00.000Z,2026-05-12T00:00:00.000Z,0
69e2fde48a75c10c62fe8144,CSE 31A Temporary Classroom Relocation,CSE 31A classes temporarily moved to Room 305 from May 20-24 2026 due to maintenance work in original classroom. Normal classroom resumes May 25. Notice posted on both rooms.,general,students,CSE,31A,medium,FALSE,2026-05-25T00:00:00.000Z,2026-05-18T00:00:00.000Z,2026-05-18T00:00:00.000Z,0
69e2fde48a75c10c62fe8145,Online Registration System Scheduled Downtime,Online registration system will undergo maintenance on May 17 2026 from 12:00 AM to 6:00 AM. No registrations can be processed during this window. Plan your registration activities accordingly.,general,all,,,medium,FALSE,2026-05-17T00:00:00.000Z,2026-05-15T00:00:00.000Z,2026-05-15T00:00:00.000Z,0
69e2fde48a75c10c62fe8146,EEE and CEN Capstone Project Group Formation,EEE and CEN students enrolled in capstone project courses must form groups of 3-4 members and submit topic with supervisor approval by May 22 2026. Form available at department office.,academic,students,EEE,,high,FALSE,2026-05-23T00:00:00.000Z,2026-05-08T00:00:00.000Z,2026-05-08T00:00:00.000Z,0
69e2fde48a75c10c62fe8147,University Transport Service Schedule Update,University bus schedule updated for summer effective May 20 2026. New routes and timings available at transport office notice board and website. Contact transport office for route change requests.,general,all,,,low,FALSE,2026-06-20T00:00:00.000Z,2026-05-15T00:00:00.000Z,2026-05-15T00:00:00.000Z,0
69e2fde48a75c10c62fe8148,University Cafeteria Revised Menu and Pricing,Cafeteria has revised menu and prices effective May 15 2026. New menu cards displayed at cafeteria entrance. Quality feedback welcomed via admin office or online suggestion box.,general,all,,,low,FALSE,2026-06-15T00:00:00.000Z,2026-05-10T00:00:00.000Z,2026-05-10T00:00:00.000Z,0
69e2fde48a75c10c62fe8149,Make-up Class EEE 2101 May 18 2026,Make-up class for EEE 2101 (missed on April 14 due to holiday) will be held on May 18 2026 from 2:00 PM to 3:30 PM in Room 402. Attendance mandatory. Bring previous lecture notes.,academic,students,EEE,,medium,FALSE,2026-05-19T00:00:00.000Z,2026-05-12T00:00:00.000Z,2026-05-12T00:00:00.000Z,0
69e2fde48a75c10c62fe8150,Research Cell Mandatory Plagiarism Check Policy,Research Cell mandates all theses and dissertations undergo Turnitin plagiarism check before final submission. Maximum allowed similarity index is 20 percent. Reports must be attached with final submission.,academic,students,MCSE,,urgent,TRUE,2026-07-01T00:00:00.000Z,2026-05-25T00:00:00.000Z,2026-05-25T00:00:00.000Z,0
69e2fde48a75c10c62fe8151,PCIU Alumni Association Networking Dinner,PCIU Alumni Association hosts networking dinner on June 12 2026 at 7 PM at university campus. All alumni cordially invited. Registration required at alumni.portcity.edu.bd by June 5. Reconnect and network.,event,alumni,,,medium,FALSE,2026-06-13T00:00:00.000Z,2026-05-25T00:00:00.000Z,2026-05-25T00:00:00.000Z,0
69e2fde48a75c10c62fe8152,Lost and Found Items Collection Notice,Items including USB drives calculators ID cards and keys found on campus. Check Proctors Office notice board for list. Claim by May 30 2026 with proper identification. Unclaimed items will be disposed.,general,all,,,low,FALSE,2026-05-31T00:00:00.000Z,2026-05-16T00:00:00.000Z,2026-05-16T00:00:00.000Z,0
69e2fde48a75c10c62fe8153,Automated Testing Tools Lab Session Selenium JIRA Postman,Hands-on lab session on Selenium JIRA and Postman for automated testing on May 26 2026 at 10:00 AM in Lab 203. Limited to 25 seats priority for SE students. Bring your own laptop with software pre-installed.,event,students,CSE,,high,FALSE,2026-05-27T00:00:00.000Z,2026-05-18T00:00:00.000Z,2026-05-18T00:00:00.000Z,0
69e2fde48a75c10c62fe8154,Graduation Application Summer 2026 Now Open,Applications for Summer 2026 graduation now open. Eligible students apply through student portal by July 15 2026. Check your academic record for completeness before applying. Fee: BDT 3000.,academic,students,,,urgent,TRUE,2026-07-16T00:00:00.000Z,2026-06-01T00:00:00.000Z,2026-06-01T00:00:00.000Z,0
69e2fde48a75c10c62fe8155,ENF World Environment Day Green Campus Rally,Department of Environmental Science organizes Green Campus Rally on June 5 2026 (World Environment Day) at 9:00 AM starting from main gate. Tree plantation ceremony follows. All departments encouraged to participate.,event,all,ENF,,medium,FALSE,2026-06-06T00:00:00.000Z,2026-05-28T00:00:00.000Z,2026-05-28T00:00:00.000Z,0
